Player_num,Player,mu.hat.i,V.hat.i,N,mu.hat.MLE.i,p_val,stroke_category
22913,John Rollins,-0.0121135863367921,1.8813474449642768e-4,407,-0.024879606879606865,0.377151099766267,Putting
26499,Rafa Cabrera Bello,-0.014737179991089389,2.802499360771621e-4,107,-0.07379439252336448,0.3786848196226233,Putting
01761,Len Mattiace,-0.014245042745585013,2.7201034082638723e-4,119,-0.06294957983193278,0.38774382947945335,Putting
30110,Kyle Stanley,-0.01100528020421514,1.638381712449926e-4,530,-0.019592452830188668,0.3899035366107656,Putting
20593,Greg Chalmers,0.010480388327827782,1.4862190477190436e-4,627,0.0197846889952153,0.38996640106821767,Putting
24924,Bill Haas,-0.00797962366104448,8.638657210710213e-5,1247,-0.01011627906976744,0.39059571161499423,Putting
28308,Troy Kelly,-0.012508790819304665,2.188366857470837e-4,263,-0.031749049429657776,0.3977864745672967,Putting
36836,Cory Whitsett,0.013600368227028925,2.59160486301264e-4,142,0.06109859154929577,0.39820907895371965,Putting
29535,Brice Garnett,-0.008329631681839617,9.801734115617966e-5,1127,-0.011009760425909482,0.4001544475490966,Putting
33461,Morgan Hoffmann,0.007987515641554489,9.283455304124244e-5,1200,0.011572499999999996,0.40710185198486953,Putting
10213,Dicky Pride,-0.014100101380868653,2.9022798025653577e-4,105,-0.08341904761904761,0.4078623993410797,Putting
24138,Ian Poulter,0.009189450249802746,1.2877806072367966e-4,848,0.015724056603773587,0.4180649741826255,Putting
35300,Andrew Loupe,-0.010476745913414652,1.6837423238962965e-4,543,-0.01902025782688767,0.41943622556147087,Putting
34296,Wes Homan,-0.012317951748191183,2.3286695388753241e-4,214,-0.035009345794392535,0.4195476103207751,Putting
20850,Daniel Chopra,-0.01349047703826772,2.8708119417447425e-4,89,-0.07498876404494383,0.4259128551092035,Putting
33399,Adam Hadwin,0.007338876773833404,8.537175781107204e-5,1427,0.01032445690259284,0.4270336616853868,Putting
01116,Michael Bradley,-0.013787345260947553,3.0209845188462867e-4,68,-0.10486764705882352,0.42763609629988675,Putting
30852,Ryo Ishikawa,-0.007597860126840149,9.274131717523574e-5,1309,-0.009808250572956463,0.43013572642401326,Putting
23983,Luke Donald,0.0083592764595274,1.1569863646217305e-4,943,0.013467656415694603,0.4370705764484428,Putting
21350,Ryuji Imada,-0.013188000344008894,2.9152631878973226e-4,85,-0.07936470588235292,0.4398798701936547,Putting
23541,Ben Crane,0.008134005410725351,1.1865688850328968e-4,917,0.013322791712104707,0.4552323916067308,Putting
23135,Tim Clark,-0.009376037305367393,1.5783504832645134e-4,566,-0.015985865724381633,0.4554818927784045,Putting
36326,David Lipsky,-0.012190221878718701,2.6980612656496135e-4,138,-0.051391304347826065,0.45800265449653016,Putting
29910,Blake Adams,0.009947910345904696,1.8283352267451934e-4,474,0.02323839662447258,0.4619099970946603,Putting
24956,Mikko Ilonen,-0.010699755416013744,2.1653245645471926e-4,243,-0.02627572016460906,0.46714602946002665,Putting
12652,Cameron Beckman,-0.011246757549625779,2.420938478432779e-4,230,-0.034421739130434774,0.4697850624956538,Putting
25198,Francesco Molinari,-0.007955362571674323,1.2172635341801315e-4,761,-0.011434954007884333,0.47087641260232954,Putting
26679,Kevin Stadler,-0.011724750836185878,2.671996756880052e-4,141,-0.04754609929078015,0.4732044657321651,Putting
27120,Troy Matteson,-0.0105079488833851,2.154430766401613e-4,245,-0.025546938775510206,0.47405379284394195,Putting
25841,Marc Warren,0.010328586013360796,2.1201116796101357e-4,314,0.029808917197452215,0.478106366977019,Putting
39997,Corey Conners,-0.011211547170073076,2.504025380761575e-4,139,-0.03725179856115108,0.4786284009737883,Putting
27408,Martin Kaymer,0.008842344053312318,1.5887446651613286e-4,486,0.017925925925925908,0.4829782558802695,Putting
22892,Jason Gore,-0.007349690390044893,1.1203606309951645e-4,1025,-0.010122926829268285,0.48745102867113876,Putting
08075,Jerry Kelly,0.006882781989109595,1.0044300488877477e-4,1165,0.010424892703862664,0.49223480414216025,Putting
46440,Smylie Kaufman,-0.011786177525284573,2.9606027579418047e-4,105,-0.07660952380952382,0.4933515479016673,Putting
34579,Alexander Levy,0.010732581041607958,2.520496341626963e-4,157,0.04528662420382165,0.4990263696396518,Putting
06573,Brandt Jobe,-0.010744986976835949,2.6065125572156944e-4,139,-0.03976258992805752,0.5057033846070609,Putting
24461,Thomas Aiken,0.011070687545445556,2.767511101076668e-4,140,0.06472142857142855,0.5057485284454493,Putting
10423,Mike Weir,-0.009162887355908287,1.9073729493308155e-4,380,-0.018615789473684204,0.5070361913638626,Putting
36801,Mark Hubbard,-0.006617927810710131,1.0182214318789782e-4,1081,-0.00872155411655876,0.5119241540652499,Putting
12510,Chad Campbell,-0.00565407016716313,7.434827249200932e-5,1606,-0.006765255292652552,0.5119971830523429,Putting
26596,Ryan Moore,0.006407273530151844,1.013041614257039e-4,1066,0.009792682926829272,0.5243921224527572,Putting
27747,Hiroshi Iwata,0.01049606710059654,2.7508368889598536e-4,105,0.06015238095238095,0.5268378883347555,Putting
26951,Johnson Wagner,0.006285501594401689,1.0049800262183283e-4,1010,0.009582178217821782,0.5306652114926105,Putting
29222,Billy Hurley III,0.006050174039453822,9.393374789301685e-5,1106,0.008961121157323686,0.5324648387871806,Putting
31559,Garrett Osborn,-0.009944180324548316,2.5496856136459663e-4,136,-0.03414705882352941,0.5334375689201143,Putting
06332,Neal Lancaster,-0.009974023588350029,2.747208326387515e-4,137,-0.043788321167883205,0.5473327258373197,Putting
46507,Bobby Wyatt,-0.010615103942064935,3.150446604973774e-4,35,-0.11402857142857142,0.5498059329070861,Putting
21878,Mark Wilson,-0.005451266235278892,8.709536293675889e-5,1425,-0.006748771929824556,0.5591415705156575,Putting
23320,Ryan Palmer,0.0059065735166251646,1.0274382808266682e-4,945,0.009146031746031751,0.5600837782393135,Putting
36685,Cameron Wilson,-0.009565315049182791,2.7211972414987215e-4,123,-0.04023577235772358,0.5620125288921787,Putting
30946,Alex Prugh,-0.005222679676796796,8.19770133351785e-5,1276,-0.006347962382445133,0.5640547456928766,Putting
28937,George Coetzee,0.0091507961606949,2.5732036892088447e-4,174,0.041827586206896555,0.5683687719930408,Putting
02206,David Toms,-0.005892292441974157,1.0925377337355518e-4,969,-0.007881320949432403,0.5729423826920119,Putting
33413,Ben Martin,0.005320641882357081,9.037023148681313e-5,1355,0.007819926199262006,0.5756875776216703,Putting
01381,Fred Funk,-0.010038460828484943,3.2213551968420553e-4,36,-0.14366666666666666,0.5759543570763909,Putting
20157,Retief Goosen,-0.005673301551385108,1.0468815113889694e-4,1049,-0.007446139180171573,0.5792493260976986,Putting
20645,John Senden,-0.00576260288523066,1.1160893763411889e-4,893,-0.007752519596864501,0.5854317458861382,Putting
27770,Camilo Villegas,0.005502186602713501,1.033999296837154e-4,1298,0.008596302003081657,0.5884406681318956,Putting
01132,Mark Brooks,-0.009402597501553634,3.11770832358501e-4,51,-0.0884313725490196,0.5943708339267564,Putting
29425,Andrew Svoboda,-0.005320293077791258,9.995085243967033e-5,1237,-0.0068342764753435686,0.5946151180207966,Putting
32366,Kevin Chappell,0.00508406403209459,9.295176453398928e-5,1320,0.007593181818181827,0.5979646864196053,Putting
35545,Blayne Barber,0.005387251812811691,1.0464902276218091e-4,1104,0.008484601449275365,0.5984555307293771,Putting
02106,Chris Smith,-0.007715331112749084,2.1870187117636102e-4,319,-0.018445141065830728,0.6018729650202368,Putting
34262,Jon Curran,-0.004971113010087308,9.43551958050085e-5,1152,-0.006235243055555556,0.608815368639272,Putting
24024,Zach Johnson,0.004883686910956872,9.179021643720292e-5,1233,0.007276561232765629,0.6102328835572859,Putting
19970,Robert Karlsson,0.008675412928046789,3.002366694732131e-4,35,0.08225714285714285,0.6165979366243155,Putting
32839,Hideki Matsuyama,0.004861049395745275,9.44012391274912e-5,1232,0.007339285714285731,0.6168551891649694,Putting
24663,Y.E. Yang,-0.007516652581172591,2.2785116650259882e-4,176,-0.019193181818181828,0.6185086869139793,Putting
34261,Scott Langley,-0.004501817227357622,8.301942082063238e-5,1392,-0.005415229885057461,0.6212490915313935,Putting
20433,Mark Hensby,-0.00815576415698474,2.765577847531602e-4,107,-0.035504672897196256,0.6238338974945424,Putting
46550,Brandon Hagy,-0.007738894347225634,2.516892708537958e-4,138,-0.024644927536231872,0.6256877158141301,Putting
31416,Derek Fathauer,0.004726489023719864,9.600262435108764e-5,1139,0.007210711150131696,0.6295298664637559,Putting
32757,Patton Kizzire,-0.007933255378632506,2.7473847190871806e-4,107,-0.03346728971962615,0.6322083185107974,Putting
24140,Sean O'Hair,0.004408939479204333,8.581061344811576e-5,1400,0.006434999999999988,0.634108201587203,Putting
33448,Justin Thomas,-0.004026074813117689,7.241204704236617e-5,1663,-0.0046638604930847915,0.6361235886706769,Putting
30925,Dustin Johnson,0.0049382297411191345,1.1426422865413773e-4,942,0.008237791932059434,0.6441010255705555,Putting
27119,Koumei Oda,0.007008091789027259,2.3292748483444466e-4,210,0.025433333333333343,0.6461000153683243,Putting
47906,Austin Connelly,0.007608090691160016,2.7658030663276737e-4,72,0.046527777777777786,0.6473314174526343,Putting
12716,Charley Hoffman,0.004320348790785436,8.930153922998975e-5,1343,0.006426656738644849,0.6475400729610756,Putting
29725,Tony Finau,-0.003993804915621404,7.696181812432187e-5,1607,-0.004673926571250799,0.6489299710926189,Putting
28307,Matt Every,-0.004760051906945659,1.1381734697143834e-4,972,-0.006309670781892973,0.6554691874117888,Putting
08793,Tiger Woods,0.005704923257991309,1.7427805427327475e-4,413,0.01332929782082323,0.6656367803845684,Putting
33419,Cameron Tringale,0.004115535255109704,9.12764966393403e-5,1394,0.006210903873744645,0.6666346089833324,Putting
07457,Steve Flesch,-0.006638175333990523,2.3762834192855026e-4,197,-0.017959390862944156,0.666740799896119,Putting
30944,Jason Kokrak,-0.003974097132948939,8.538009612755173e-5,1398,-0.004746781115879844,0.6671295882947161,Putting
20376,Stephen Gallacher,-0.005923723032499222,1.906445790823895e-4,348,-0.011295977011494252,0.6679050929473269,Putting
23621,Rory Sabbatini,-0.004330562333646678,1.034179410634395e-4,1166,-0.00549142367066894,0.6702245110704796,Putting
29479,Scott Brown,-0.0037510915877045177,8.092753043419184e-5,1418,-0.004401974612129765,0.6766970401820063,Putting
10860,Justin Leonard,0.004342654093861228,1.1140925286916966e-4,954,0.0072327044025157355,0.6807581965810123,Putting
35532,Tom Hoge,-0.004094731802200966,1.0342170536282163e-4,1146,-0.005153577661431047,0.6872112394796173,Putting
29289,Seung-Yul Noh,-0.004329896327014904,1.1723673505255515e-4,939,-0.005726304579339734,0.6892340814701171,Putting
46442,Maverick McNealy,-0.006381243133377776,2.6744363058827357e-4,141,-0.023276595744680845,0.6963874011125055,Putting
34265,Will Wilcox,0.004557600959468954,1.3685804660853592e-4,724,0.00869060773480663,0.6968441739922799,Putting
02239,Scott Verplank,0.005179808913312971,1.810517995061682e-4,384,0.012843750000000011,0.700269211922783,Putting
09011,David Duval,-0.006348127989448936,2.79151970438871e-4,87,-0.027103448275862068,0.7039832604645676,Putting
23325,Vaughn Taylor,-0.004589316767639155,1.4675565804558443e-4,612,-0.006795751633986912,0.7048100633323287,Putting
