Player_num,Player,mu.hat.i,V.hat.i,N,mu.hat.MLE.i,p_val,stroke_category
33413,Ben Martin,0.015909797839140323,5.954389485860389e-5,1386,0.01625180375180376,0.03922700427915539,Driving
35539,Luke Guthrie,-0.018419901770298334,7.99428259856494e-5,1224,-0.019285130718954248,0.03938478391276239,Driving
27963,Chris Stroud,-0.01773462981869862,7.500110097521895e-5,1224,-0.018519607843137255,0.04057924458475011,Driving
29670,Pablo Larrazabal,-0.051073068502924264,6.440849230638261e-4,108,-0.07467592592592592,0.044174823042054064,Driving
24502,Adam Scott,0.02431366456459703,1.4693263930111092e-4,576,0.0258125,0.04487578945391989,Driving
26329,Louis Oosthuizen,0.020036948873177064,1.0192630995851553e-4,846,0.020840425531914897,0.04718113039349355,Driving
33667,Carlos Ortiz,0.01577237930062015,6.502749290473854e-5,1494,0.01614257028112449,0.05047584185165936,Driving
20070,Matt Bettencourt,-0.03795029720320104,3.938353048688906e-4,252,-0.047369047619047616,0.055836690821927056,Driving
46440,Smylie Kaufman,0.04630191214185688,5.878320228065428e-4,108,0.06229629629629631,0.056167796153278805,Driving
36326,David Lipsky,-0.04542996869132425,5.732101144278747e-4,144,-0.06343055555555553,0.05775982970710619,Driving
24511,Thongchai Jaidee,-0.04236154068729465,5.021824312490307e-4,252,-0.05651190476190476,0.05871188258259353,Driving
27796,Joe Affrunti,0.0439369724803406,5.493931229382059e-4,90,0.057711111111111116,0.06085971506855603,Driving
08931,Glen Day,-0.023383409508639545,1.5848478317719947e-4,288,-0.025562500000000002,0.06324903205140783,Driving
01388,Robert Gamez,-0.06289016296141019,0.0011599402904335847,72,-0.14156944444444444,0.06481002353395685,Driving
32640,Troy Merritt,-0.013974777987889939,5.91332478216736e-5,1476,-0.014482384823848244,0.06916963759992537,Driving
29289,Seung-Yul Noh,-0.020885375437850844,1.410224538424625e-4,972,-0.02263168724279835,0.07862408040233411,Driving
24358,Robert Garrigus,0.017871724559886136,1.0340405163221923e-4,990,0.018577777777777783,0.0788310017361619,Driving
24507,Jason Bohn,0.012235195409860641,4.8477209257279185e-5,1566,0.012427203065134102,0.07886931025316789,Driving
06527,Steve Stricker,-0.023107011847741898,1.7321470243418166e-4,504,-0.025482142857142856,0.07913888584367855,Driving
24138,Ian Poulter,-0.018045071720226256,1.0712271898709102e-4,864,-0.019200231481481485,0.08124921000247286,Driving
25396,Kevin Na,-0.013713686857137362,6.251409251942384e-5,1278,-0.014243348982785595,0.08283580732409858,Driving
32448,James Hahn,0.012645493614217906,5.329451473892234e-5,1404,0.012867521367521369,0.08324044640271039,Driving
25720,Chad Collins,-0.013655521506848883,6.301902202570549e-5,1134,-0.014187830687830675,0.08540075873274165,Driving
10944,Thomas Bjorn,-0.040641423833989596,5.806063705407106e-4,180,-0.057183333333333336,0.09166839591216928,Driving
23638,Brendon de Jonge,0.01094935245659223,4.319958727631099e-5,1656,0.01109359903381642,0.09573355615294632,Driving
29974,Branden Grace,0.019199474789197295,1.3385872154908756e-4,612,0.020215686274509804,0.09702373188074984,Driving
